,ticker,fiscal_year,current_liabilities,current_assets,fixed_assets,other_than_fixed_noncurrent_assets,equity,liabilities_and_equity,equity_attributable_to_parent,equity_attributable_to_noncontrolling_interest,assets,noncurrent_liabilities,liabilities,noncurrent_assets,commitments_and_contingencies,temporary_equity_attributable_to_parent,temporary_equity,redeemable_noncontrolling_interest_preferred,redeemable_noncontrolling_interest,redeemable_noncontrolling_interest_other,redeemable_noncontrolling_interest_common
0000745732:2015:FY,ROST,2015,1659368000.0,2262790000.0,2273752000.0,166592000.0,2279210000.0,4703134000.0,2279210000.0,0.0,4703134000.0,764556000.0,2423924000.0,2440344000.0,,,,,,,
0000745732:2016:FY,ROST,2016,1602847000.0,2372195000.0,2342906000.0,154018000.0,2471991000.0,4869119000.0,2471991000.0,0.0,4869119000.0,794281000.0,2397128000.0,2496924000.0,,,,,,,
0000745732:2017:FY,ROST,2017,1752506000.0,2813049000.0,2328048000.0,168254000.0,2748017000.0,5309351000.0,2748017000.0,0.0,5309351000.0,808828000.0,2561334000.0,2496302000.0,,,,,,,
0000745732:2018:FY,ROST,2018,1926402000.0,3151157000.0,2382464000.0,188430000.0,3049308000.0,5722051000.0,3049308000.0,0.0,5722051000.0,746341000.0,2672743000.0,2570894000.0,,,,,,,
0000745732:2019:FY,ROST,2019,2009484000.0,3404019000.0,2475201000.0,194471000.0,3305746000.0,6073691000.0,3305746000.0,0.0,6073691000.0,758461000.0,2767945000.0,2669672000.0,,,,,,,
0000745732:2020:FY,ROST,2020,2701934000.0,3432828000.0,2653436000.0,3262103000.0,3359249000.0,9348367000.0,3359249000.0,0.0,9348367000.0,3287184000.0,5989118000.0,5915539000.0,,,,,,,
0000745732:2021:FY,ROST,2021,3967033000.0,6692491000.0,2710496000.0,3314880000.0,3290640000.0,12717867000.0,3290640000.0,0.0,12717867000.0,5460194000.0,9427227000.0,6025376000.0,,,,,,,
0000745732:2022:FY,ROST,2022,4214929000.0,7473176000.0,2898527000.0,3268553000.0,4060050000.0,13640256000.0,4060050000.0,0.0,13640256000.0,5365277000.0,9580206000.0,6167080000.0,,,,,,,
0001826018:2021:FY,ROVR,2021,59337000.0,311040000.0,20874000.0,65240000.0,292592000.0,397154000.0,292592000.0,0.0,397154000.0,45225000.0,104562000.0,86114000.0,,0.0,0.0,,,,
0001720592:2019:FY,RPAY,2019,51959437.0,43882522.0,1610652.0,738159629.0,460515071.0,782042151.0,254353036.0,206162035.0,782042151.0,269567643.0,321527080.0,738159629.0,,,,,,,
0001720592:2020:FY,RPAY,2020,65435677.0,119365727.0,1628439.0,990612413.0,556182071.0,1109978140.0,509313721.0,46868350.0,1109978140.0,488360392.0,553796069.0,990612413.0,,,,,,,
0001720592:2021:FY,RPAY,2021,92347762.0,95711434.0,3801199.0,1590127632.0,913035791.0,1685839066.0,874002841.0,39032950.0,1685839066.0,680455513.0,772803275.0,1590127632.0,,,,,,,
0001560327:2015:FY,RPD,2015,115767000.0,136865000.0,7532000.0,86164000.0,68075000.0,230561000.0,68075000.0,0.0,230561000.0,46719000.0,162486000.0,93696000.0,,,,,,,
0001560327:2016:FY,RPD,2016,145609000.0,130233000.0,8088000.0,104982000.0,42038000.0,243303000.0,42038000.0,0.0,243303000.0,55656000.0,201265000.0,113070000.0,,,,,,,
0001560327:2017:FY,RPD,2017,189485000.0,173278000.0,8589000.0,102269000.0,24153000.0,284136000.0,24153000.0,0.0,284136000.0,70498000.0,259983000.0,110858000.0,,,,,,,
0001560327:2018:FY,RPD,2018,234986000.0,355777000.0,17523000.0,186069000.0,87319000.0,559369000.0,87319000.0,0.0,559369000.0,237064000.0,472050000.0,203592000.0,,,,,,,
0001560327:2019:FY,RPD,2019,286673000.0,364596000.0,50670000.0,249647000.0,83168000.0,664913000.0,83168000.0,0.0,664913000.0,295072000.0,581745000.0,300317000.0,,,,,,,
0001560327:2020:FY,RPD,2020,353734000.0,473435000.0,53114000.0,386573000.0,71536000.0,913122000.0,71536000.0,0.0,913122000.0,487852000.0,841586000.0,439687000.0,,,,,,,
0001560327:2021:FY,RPD,2021,468680000.0,432736000.0,50225000.0,813050000.0,-125995000.0,1296011000.0,-125995000.0,0.0,1296011000.0,953326000.0,1422006000.0,863275000.0,,,,,,,
0000110621:2011:FY,RPM,2011,735289000.0,1867970000.0,390027000.0,1257032000.0,1387368000.0,3515029000.0,1263164000.0,124204000.0,3515029000.0,1392372000.0,2127661000.0,1257032000.0,,,,,,,
0000110621:2012:FY,RPM,2012,759792000.0,1811337000.0,418832000.0,1329851000.0,1313983000.0,3560020000.0,1183656000.0,130327000.0,3560020000.0,1486245000.0,2246037000.0,1748683000.0,,,,,,,
0000110621:2013:FY,RPM,2013,928030000.0,1886272000.0,492363000.0,1736891000.0,1354933000.0,4115526000.0,1200858000.0,154075000.0,4115526000.0,1832563000.0,2760593000.0,2229254000.0,,,,,,,
0000110621:2014:FY,RPM,2014,937086000.0,2062295000.0,532805000.0,1783265000.0,1578594000.0,4378365000.0,1382844000.0,195750000.0,4378365000.0,1862685000.0,2799771000.0,2316070000.0,,,,,,,
0000110621:2015:FY,RPM,2015,903236000.0,2099846000.0,589646000.0,2004748000.0,1293465000.0,4694240000.0,1291392000.0,2073000.0,4694240000.0,2497539000.0,3400775000.0,2594394000.0,,,,,,,
0000110621:2016:FY,RPM,2016,1002191000.0,2138342000.0,629453000.0,2008246000.0,1374748000.0,4776041000.0,1372335000.0,2413000.0,4776041000.0,2399102000.0,3401293000.0,2637699000.0,,,,,,,
0000110621:2017:FY,RPM,2017,1235394000.0,2397436000.0,742686000.0,1950327000.0,1438700000.0,5090449000.0,1436061000.0,2639000.0,5090449000.0,2416355000.0,3651749000.0,2693013000.0,,,,,,,
0000110621:2018:FY,RPM,2018,1006726000.0,2470931000.0,780306000.0,2020585000.0,1633538000.0,5271822000.0,1630773000.0,2765000.0,5271822000.0,2631558000.0,3638284000.0,2800891000.0,,,,,,,
0000110621:2019:FY,RPM,2019,1539405000.0,2518092000.0,819211000.0,2104052000.0,1408605000.0,5441355000.0,1405952000.0,2653000.0,5441355000.0,2493345000.0,4032750000.0,2923263000.0,,,,,,,
0000110621:2020:FY,RPM,2020,1093580000.0,2423429000.0,849686000.0,2357839000.0,1264663000.0,5630954000.0,1262445000.0,2218000.0,5630954000.0,3272711000.0,4366291000.0,3207525000.0,,,,,,,
0000110621:2021:FY,RPM,2021,1331414000.0,2782004000.0,965182000.0,2505783000.0,1743025000.0,6252969000.0,1741064000.0,1961000.0,6252969000.0,3178530000.0,4509944000.0,3470965000.0,,,,,,,
0000110621:2022:FY,RPM,2022,2016408000.0,3151809000.0,1103983000.0,2451914000.0,1983828000.0,6707706000.0,1982429000.0,1399000.0,6707706000.0,2707470000.0,4723878000.0,3555897000.0,,,,,,,
0000897075:2011:FY,RPRX,2011,1398000.0,4664000.0,15000.0,1385000.0,4666000.0,6064000.0,4666000.0,0.0,6064000.0,0.0,1398000.0,1400000.0,,,,,,,
0000897075:2012:FY,RPRX,2012,3798000.0,24618000.0,53000.0,2161000.0,23034000.0,26832000.0,23034000.0,0.0,26832000.0,0.0,3798000.0,2214000.0,,,,,,,
0000897075:2013:FY,RPRX,2013,3552000.0,75996000.0,75000.0,2906000.0,75425000.0,78977000.0,75425000.0,0.0,78977000.0,0.0,3552000.0,2981000.0,,,,,,,
0000897075:2014:FY,RPRX,2014,2924000.0,46909000.0,32000.0,0.0,44017000.0,46941000.0,44017000.0,0.0,46941000.0,0.0,2924000.0,32000.0,,,,,,,
0000897075:2015:FY,RPRX,2015,2918000.0,21477000.0,8000.0,0.0,18567000.0,21485000.0,18567000.0,0.0,21485000.0,0.0,2918000.0,8000.0,,,,,,,
0000897075:2016:FY,RPRX,2016,2659000.0,8754000.0,3000.0,0.0,6098000.0,8757000.0,6098000.0,0.0,8757000.0,0.0,2659000.0,3000.0,,,,,,,
0001802768:2020:FY,RPRX,2020,307887000.0,2696898000.0,,,9895815000.0,16020286000.0,4818779000.0,5077036000.0,16020286000.0,5816584000.0,6124471000.0,13323388000.0,,,,,,,
0001802768:2021:FY,RPRX,2021,171250000.0,2878211000.0,,,10248545000.0,17515865000.0,5776594000.0,4471951000.0,17515865000.0,7096070000.0,7267320000.0,14637654000.0,,,,,,,
0000842183:2018:FY,RPT,2018,1096897000.0,1928440000.0,,,831543000.0,1928440000.0,811962000.0,19581000.0,1928440000.0,0.0,1096897000.0,0.0,,,,,,,
0000842183:2019:FY,RPT,2019,1070304000.0,1918559000.0,,,848255000.0,1918559000.0,828240000.0,20015000.0,1918559000.0,0.0,1070304000.0,0.0,,,,,,,
0000842183:2020:FY,RPT,2020,1148671000.0,1950040000.0,,,801369000.0,1950040000.0,782394000.0,18975000.0,1950040000.0,0.0,1148671000.0,0.0,,,,,,,
0000842183:2021:FY,RPT,2021,1006625000.0,1902079000.0,,,895454000.0,1902079000.0,876944000.0,18510000.0,1902079000.0,0.0,1006625000.0,0.0,,,,,,,
0001071236:2019:FY,RRBI,2019,1736327000.0,1988225000.0,41744000.0,-41744000.0,251898000.0,1988225000.0,251898000.0,0.0,1988225000.0,0.0,1736327000.0,0.0,0.0,,,,,,
0001071236:2020:FY,RRBI,2020,2357156000.0,2642634000.0,46924000.0,-46924000.0,285478000.0,2642634000.0,285478000.0,0.0,2642634000.0,0.0,2357156000.0,0.0,0.0,,,,,,
0001071236:2021:FY,RRBI,2021,2926560000.0,3224710000.0,48056000.0,-48056000.0,298150000.0,3224710000.0,298150000.0,0.0,3224710000.0,0.0,2926560000.0,0.0,0.0,,,,,,
0000315852:2009:FY,RRC,2009,314104000.0,175280000.0,91835000.0,5128766000.0,2378589000.0,5395881000.0,2378589000.0,0.0,5395881000.0,2703188000.0,3017292000.0,5220601000.0,,,,,,,
0000315852:2012:FY,RRC,2012,455143000.0,327614000.0,41567000.0,6359554000.0,2357392000.0,6728735000.0,2357392000.0,0.0,6728735000.0,3916200000.0,4371343000.0,6401121000.0,,,,,,,
0000315852:2013:FY,RRC,2013,495561000.0,248301000.0,32784000.0,7018001000.0,2414452000.0,7299086000.0,2414452000.0,0.0,7299086000.0,4389073000.0,4884634000.0,7050785000.0,,,,,,,
0000315852:2014:FY,RRC,2014,755264000.0,570292000.0,37581000.0,8138907000.0,3457429000.0,8746780000.0,3457429000.0,0.0,8746780000.0,4534087000.0,5289351000.0,8176488000.0,,,,,,,
0000315852:2015:FY,RRC,2015,351720000.0,439074000.0,19455000.0,6441502000.0,2759658000.0,6900031000.0,2759658000.0,0.0,6900031000.0,3788653000.0,4140373000.0,6460957000.0,0.0,,,,,,
0000315852:2016:FY,RRC,2016,702653000.0,281883000.0,16873000.0,10983489000.0,5408368000.0,11282245000.0,5408368000.0,0.0,11282245000.0,5171224000.0,5873877000.0,11000362000.0,,,,,,,
0000315852:2017:FY,RRC,2017,755473000.0,429234000.0,14666000.0,11284941000.0,5774272000.0,11728841000.0,5774272000.0,0.0,11728841000.0,5199096000.0,5954569000.0,11299607000.0,,,,,,,
0000315852:2018:FY,RRC,2018,754811000.0,602185000.0,9776000.0,9096193000.0,4059431000.0,9708154000.0,4059431000.0,0.0,9708154000.0,4893912000.0,5648723000.0,9105969000.0,,,,,,,
0000315852:2019:FY,RRC,2019,566544000.0,427802000.0,5375000.0,6179226000.0,2347488000.0,6612403000.0,2347488000.0,0.0,6612403000.0,3698371000.0,4264915000.0,6184601000.0,,,,,,,
0000315852:2020:FY,RRC,2020,706841000.0,289840000.0,4161000.0,5842935000.0,1637535000.0,6136936000.0,1637535000.0,0.0,6136936000.0,3792560000.0,4499401000.0,5847096000.0,,,,,,,
0000315852:2021:FY,RRC,2021,1152465000.0,736665000.0,3494000.0,5920348000.0,2085663000.0,6660507000.0,2085663000.0,0.0,6660507000.0,3422379000.0,4574844000.0,5923842000.0,,,,,,,
0001389305:2011:FY,RRR,2011,426953000.0,425905000.0,,,-38419000.0,3140973000.0,-38419000.0,0.0,3140973000.0,2752439000.0,3179392000.0,2715068000.0,,,,,,,
0001653653:2016:FY,RRR,2016,246777000.0,249841000.0,2438129000.0,838185000.0,633352000.0,3526155000.0,349748000.0,283604000.0,3526155000.0,2646026000.0,2892803000.0,3276314000.0,,,,,,,
0001653653:2017:FY,RRR,2017,239161000.0,341562000.0,2542111000.0,735937000.0,637291000.0,3619610000.0,381825000.0,255466000.0,3619610000.0,2743158000.0,2982319000.0,3278048000.0,,,,,,,
0001653653:2018:FY,RRR,2018,333682000.0,261965000.0,3012405000.0,735156000.0,816995000.0,4009526000.0,519620000.0,297375000.0,4009526000.0,2858849000.0,3192531000.0,3747561000.0,,,,,,,
0001653653:2019:FY,RRR,2019,275996000.0,281630000.0,3061762000.0,770795000.0,782597000.0,4114187000.0,500717000.0,281880000.0,4114187000.0,3055594000.0,3331590000.0,3832557000.0,,,,,,,
0001653653:2020:FY,RRR,2020,200257000.0,248959000.0,2857973000.0,633022000.0,604641000.0,3739954000.0,352598000.0,252043000.0,3739954000.0,2935056000.0,3135313000.0,3490995000.0,,,,,,,
0001653653:2021:FY,RRR,2021,204816000.0,429140000.0,2009608000.0,701585000.0,50033000.0,3140333000.0,59494000.0,-9461000.0,3140333000.0,2885484000.0,3090300000.0,2711193000.0,,,,,,,
0000861884:2011:FY,RS,2011,576400000.0,2274700000.0,1105500000.0,3331200000.0,3152000000.0,5605900000.0,3143900000.0,8100000.0,5605900000.0,1877500000.0,2453900000.0,3331200000.0,,,,,,,
0000861884:2012:FY,RS,2012,578200000.0,2277400000.0,1240700000.0,3580300000.0,3567400000.0,5857700000.0,3558400000.0,9000000.0,5857700000.0,1712100000.0,2290300000.0,3580300000.0,,,,,,,
0000861884:2013:FY,RS,2013,573400000.0,2738900000.0,1603900000.0,4602100000.0,3884400000.0,7341000000.0,3874600000.0,9800000.0,7341000000.0,2883200000.0,3456600000.0,4602100000.0,,,,,,,
0000861884:2014:FY,RS,2014,662800000.0,3121100000.0,1656400000.0,4715500000.0,4127900000.0,7836600000.0,4099000000.0,28900000.0,7836600000.0,3045900000.0,3708700000.0,4715500000.0,,,,,,,
0000861884:2015:FY,RS,2015,989700000.0,2554200000.0,1635500000.0,4567400000.0,3942700000.0,7121600000.0,3914100000.0,28600000.0,7121600000.0,2189200000.0,3178900000.0,4567400000.0,,,,,,,
0000861884:2016:FY,RS,2016,656000000.0,2688500000.0,1662200000.0,4722800000.0,4179100000.0,7411300000.0,4148800000.0,30300000.0,7411300000.0,2576200000.0,3232200000.0,4722800000.0,,,,,,,
0000861884:2017:FY,RS,2017,703700000.0,3051300000.0,1656300000.0,4699700000.0,4699900000.0,7751000000.0,4667100000.0,32800000.0,7751000000.0,2347400000.0,3051100000.0,4699700000.0,,,,,,,
0000861884:2018:FY,RS,2018,699100000.0,3285000000.0,1729900000.0,4759900000.0,4679500000.0,8044900000.0,4671600000.0,7900000.0,8044900000.0,2666300000.0,3365400000.0,4759900000.0,,,,,,,
0000861884:2019:FY,RS,2019,675300000.0,3010200000.0,1795200000.0,5120900000.0,5214100000.0,8131100000.0,5206600000.0,7500000.0,8131100000.0,2241700000.0,2917000000.0,5120900000.0,,,,,,,
0000861884:2020:FY,RS,2020,613000000.0,3112800000.0,1792200000.0,4994000000.0,5122700000.0,8106800000.0,5115400000.0,7300000.0,8106800000.0,2371100000.0,2984100000.0,4994000000.0,,,,,,,
0000861884:2021:FY,RS,2021,1065000000.0,4160100000.0,1836800000.0,5375900000.0,6093700000.0,9536000000.0,6086500000.0,7200000.0,9536000000.0,2377300000.0,3442300000.0,5375900000.0,,,,,,,
0001060391:2009:FY,RSG,2009,2548700000.0,1264900000.0,6657700000.0,11617700000.0,7567100000.0,19540300000.0,7564500000.0,2600000.0,19540300000.0,9424500000.0,11973200000.0,18275400000.0,,,,,,,
0001060391:2010:FY,RSG,2010,2676500000.0,1246100000.0,6698500000.0,11517300000.0,7848900000.0,19461900000.0,7846500000.0,2400000.0,19461900000.0,8936500000.0,11613000000.0,18215800000.0,,,,,,,
0001060391:2011:FY,RSG,2011,1897500000.0,1265700000.0,6792300000.0,11493500000.0,7683400000.0,19551500000.0,7681300000.0,2100000.0,19551500000.0,9970600000.0,11868100000.0,18285800000.0,,,,,,,
0001060391:2012:FY,RSG,2012,1695000000.0,1231300000.0,6910300000.0,11475300000.0,7705700000.0,19616900000.0,7703300000.0,2400000.0,19616900000.0,10216200000.0,11911200000.0,18385600000.0,,,,,,,
0001060391:2013:FY,RSG,2013,1717100000.0,1421900000.0,7036800000.0,11490500000.0,7906100000.0,19949200000.0,7903500000.0,2600000.0,19949200000.0,10326000000.0,12043100000.0,18527300000.0,,,,,,,
0001060391:2014:FY,RSG,2014,1826000000.0,1391000000.0,7165300000.0,11537700000.0,7747800000.0,20094000000.0,7745300000.0,2500000.0,20094000000.0,10520200000.0,12346200000.0,18703000000.0,,,,,,,
0001060391:2015:FY,RSG,2015,1834800000.0,1230300000.0,7552800000.0,11794100000.0,7776600000.0,20577200000.0,7774100000.0,2500000.0,20577200000.0,10965800000.0,12800600000.0,19346900000.0,,,,,,,
0001060391:2016:FY,RSG,2016,1812000000.0,1284500000.0,7588600000.0,11756500000.0,7693700000.0,20629600000.0,7691300000.0,2400000.0,20629600000.0,11123900000.0,12935900000.0,19345100000.0,,,,,,,
0001060391:2017:FY,RSG,2017,2634800000.0,1436800000.0,7777400000.0,11932800000.0,7961100000.0,21147000000.0,7958800000.0,2300000.0,21147000000.0,10551100000.0,13185900000.0,19710200000.0,,,,,,,
0001060391:2018:FY,RSG,2018,2718600000.0,1564400000.0,8020100000.0,12032500000.0,7929500000.0,21617000000.0,7927100000.0,2400000.0,21617000000.0,10968900000.0,13687500000.0,20052600000.0,,,,,,,
0001060391:2019:FY,RSG,2019,3064600000.0,1606000000.0,8383500000.0,12694300000.0,8120900000.0,22683800000.0,8118200000.0,2700000.0,22683800000.0,11498300000.0,14562900000.0,21077800000.0,,,,,,,
0001060391:2020:FY,RSG,2020,2282000000.0,1521800000.0,,,8488800000.0,23434000000.0,8483900000.0,4900000.0,23434000000.0,12663200000.0,14945200000.0,21912200000.0,,,,,,,
0001060391:2021:FY,RSG,2021,2415600000.0,1710800000.0,,,8979700000.0,24955000000.0,8978900000.0,800000.0,24955000000.0,13559700000.0,15975300000.0,23244200000.0,,,,,,,
0001793659:2020:FY,RSI,2020,400988000.0,294479000.0,2016000.0,12065000.0,-97220000.0,308560000.0,-22467000.0,-74753000.0,308560000.0,4792000.0,405780000.0,14081000.0,,,,,,,
0001793659:2021:FY,RSI,2021,83934000.0,341750000.0,4913000.0,62068000.0,307701000.0,408731000.0,85436000.0,222265000.0,408731000.0,17096000.0,101030000.0,66981000.0,,,,,,,
0001824403:2022:FY,RSVR,2022,41064776.0,59442119.0,342080.0,624485891.0,347452324.0,684270090.0,346394857.0,1057467.0,684270090.0,295752990.0,336817766.0,624827971.0,,,,,,,
0000101829:2020:FY,RTX,2020,35848000000.0,43376000000.0,14962000000.0,103815000000.0,73852000000.0,162153000000.0,72163000000.0,1689000000.0,162153000000.0,52421000000.0,88269000000.0,118777000000.0,,,32000000.0,,,,
0000101829:2021:FY,RTX,2021,35449000000.0,42050000000.0,14972000000.0,104382000000.0,74664000000.0,161404000000.0,73068000000.0,1596000000.0,161404000000.0,51256000000.0,86705000000.0,119354000000.0,,,35000000.0,,,,
0001469367:2015:FY,RUN,2015,253167000.0,360494000.0,44866000.0,2332786000.0,659560000.0,2738146000.0,554069000.0,105491000.0,2738146000.0,1678280000.0,1931447000.0,2377652000.0,,,147139000.0,,147139000.0,,
0001469367:2016:FY,RUN,2016,244784000.0,369345000.0,48471000.0,3155002000.0,924186000.0,3572818000.0,672961000.0,251225000.0,3572818000.0,2265941000.0,2510725000.0,3203473000.0,,,137907000.0,,137907000.0,,
0001469367:2017:FY,RUN,2017,335031000.0,432702000.0,36402000.0,3458770000.0,1166074000.0,3927874000.0,811998000.0,354076000.0,3927874000.0,2303032000.0,2638063000.0,3495172000.0,,,123737000.0,,123737000.0,,
0001469367:2018:FY,RUN,2018,372191000.0,461413000.0,34893000.0,4253481000.0,1282782000.0,4749787000.0,948707000.0,334075000.0,4749787000.0,2968512000.0,3340703000.0,4288374000.0,,,126302000.0,,126302000.0,,
0001469367:2019:FY,RUN,2019,530094000.0,733830000.0,56708000.0,5015803000.0,1331432000.0,5806341000.0,964731000.0,366701000.0,5806341000.0,3638250000.0,4168344000.0,5072511000.0,,,306565000.0,,306565000.0,,
0001469367:2020:FY,RUN,2020,901356000.0,1137729000.0,62182000.0,13183032000.0,6728910000.0,14382943000.0,6077911000.0,650999000.0,14382943000.0,6192216000.0,7093572000.0,13245214000.0,,,560461000.0,,560461000.0,,
0001469367:2021:FY,RUN,2021,1012120000.0,1547719000.0,,,6977614000.0,16483252000.0,6254736000.0,722878000.0,16483252000.0,7898545000.0,8910665000.0,14935533000.0,,,594973000.0,,594973000.0,,
0001012019:2011:FY,RUSHA,2011,790791000.0,980005000.0,499667000.0,238029000.0,531234000.0,1717701000.0,531234000.0,0.0,1717701000.0,395676000.0,1186467000.0,737696000.0,,,,,,,
0001012019:2016:FY,RUSHA,2016,993130000.0,1111448000.0,1135805000.0,355794000.0,862825000.0,2603047000.0,862825000.0,0.0,2603047000.0,747092000.0,1740222000.0,1491599000.0,,,,,,,
0001012019:2017:FY,RUSHA,2017,1172207000.0,1375098000.0,1159595000.0,355446000.0,1040373000.0,2890139000.0,1040373000.0,0.0,2890139000.0,677559000.0,1849766000.0,1515041000.0,,,,,,,
0001012019:2018:FY,RUSHA,2018,1493295000.0,1687944000.0,1184053000.0,329353000.0,1066928000.0,3201350000.0,1066928000.0,0.0,3201350000.0,641127000.0,2134422000.0,1513406000.0,,,,,,,
0001012019:2019:FY,RUSHA,2019,1507389000.0,1712551000.0,1279931000.0,414847000.0,1159493000.0,3407329000.0,1159493000.0,0.0,3407329000.0,740447000.0,2247836000.0,1694778000.0,,,,,,,
0001012019:2020:FY,RUSHA,2020,1026794000.0,1357726000.0,1203719000.0,423948000.0,1268037000.0,2985393000.0,1268037000.0,0.0,2985393000.0,690562000.0,1717356000.0,1627667000.0,,,,,,,
0001012019:2021:FY,RUSHA,2021,1003504000.0,1324454000.0,1278207000.0,517316000.0,1466749000.0,3119977000.0,1466749000.0,0.0,3119977000.0,649724000.0,1653228000.0,1795523000.0,,,,,,,
0001012019:2011:FY,RUSHB,2011,790791000.0,980005000.0,499667000.0,238029000.0,531234000.0,1717701000.0,531234000.0,0.0,1717701000.0,395676000.0,1186467000.0,737696000.0,,,,,,,
0001012019:2016:FY,RUSHB,2016,993130000.0,1111448000.0,1135805000.0,355794000.0,862825000.0,2603047000.0,862825000.0,0.0,2603047000.0,747092000.0,1740222000.0,1491599000.0,,,,,,,
0001012019:2017:FY,RUSHB,2017,1172207000.0,1375098000.0,1159595000.0,355446000.0,1040373000.0,2890139000.0,1040373000.0,0.0,2890139000.0,677559000.0,1849766000.0,1515041000.0,,,,,,,
0001012019:2018:FY,RUSHB,2018,1493295000.0,1687944000.0,1184053000.0,329353000.0,1066928000.0,3201350000.0,1066928000.0,0.0,3201350000.0,641127000.0,2134422000.0,1513406000.0,,,,,,,
0001012019:2019:FY,RUSHB,2019,1507389000.0,1712551000.0,1279931000.0,414847000.0,1159493000.0,3407329000.0,1159493000.0,0.0,3407329000.0,740447000.0,2247836000.0,1694778000.0,,,,,,,
0001012019:2020:FY,RUSHB,2020,1026794000.0,1357726000.0,1203719000.0,423948000.0,1268037000.0,2985393000.0,1268037000.0,0.0,2985393000.0,690562000.0,1717356000.0,1627667000.0,,,,,,,
0001012019:2021:FY,RUSHB,2021,1003504000.0,1324454000.0,1278207000.0,517316000.0,1466749000.0,3119977000.0,1466749000.0,0.0,3119977000.0,649724000.0,1653228000.0,1795523000.0,,,,,,,
0001324272:2011:FY,RUTH,2011,66319000.0,27069000.0,99154000.0,113997000.0,99640000.0,240220000.0,99640000.0,0.0,240220000.0,50370000.0,116689000.0,213151000.0,,,23891000.0,,,,
0001324272:2012:FY,RUTH,2012,74649000.0,31996000.0,89979000.0,109382000.0,82388000.0,231357000.0,82388000.0,0.0,231357000.0,74320000.0,148969000.0,199361000.0,0.0,,0.0,,,,
0001324272:2013:FY,RUTH,2013,80603000.0,38990000.0,91470000.0,97621000.0,100653000.0,228081000.0,100653000.0,0.0,228081000.0,46825000.0,127428000.0,189091000.0,,,,,,,
0001324272:2014:FY,RUTH,2014,86481000.0,52150000.0,80354000.0,86063000.0,96311000.0,218567000.0,96311000.0,0.0,218567000.0,35775000.0,122256000.0,166417000.0,0.0,,,,,,
0001324272:2015:FY,RUTH,2015,77872000.0,30584000.0,87984000.0,80029000.0,97902000.0,198597000.0,97902000.0,0.0,198597000.0,22823000.0,100695000.0,168013000.0,,,,,,,
0001324272:2016:FY,RUTH,2016,79415000.0,34420000.0,103041000.0,70011000.0,79009000.0,207472000.0,79009000.0,0.0,207472000.0,49048000.0,128463000.0,173052000.0,,,,,,,
0001324272:2017:FY,RUTH,2017,88525000.0,37045000.0,112212000.0,92839000.0,79504000.0,242096000.0,79504000.0,0.0,242096000.0,74067000.0,162592000.0,205051000.0,,,,,,,
0001324272:2018:FY,RUTH,2018,95272000.0,36362000.0,125991000.0,92260000.0,90132000.0,254613000.0,90132000.0,0.0,254613000.0,69209000.0,164481000.0,218251000.0,,,,,,,
0001324272:2019:FY,RUTH,2019,112881000.0,42011000.0,142962000.0,311903000.0,94145000.0,496876000.0,94145000.0,0.0,496876000.0,289850000.0,402731000.0,454865000.0,,,,,,,
0001324272:2020:FY,RUTH,2020,108321000.0,130294000.0,119887000.0,292493000.0,107444000.0,542674000.0,107444000.0,0.0,542674000.0,326909000.0,435230000.0,412380000.0,,,,,,,
0001324272:2021:FY,RUTH,2021,135415000.0,146194000.0,121706000.0,268079000.0,135211000.0,535979000.0,135211000.0,0.0,535979000.0,265353000.0,400768000.0,389785000.0,,,,,,,
0001746618:2019:FY,RVLV,2019,101526000.0,199342000.0,14734000.0,18214000.0,130764000.0,232290000.0,130764000.0,0.0,232290000.0,0.0,101526000.0,32948000.0,,,,,,,
0001746618:2020:FY,RVLV,2020,105688000.0,276925000.0,11211000.0,17616000.0,200064000.0,305752000.0,200064000.0,0.0,305752000.0,0.0,105688000.0,28827000.0,,,,,,,
0001746618:2021:FY,RVLV,2021,160222000.0,439842000.0,8946000.0,31625000.0,317014000.0,480413000.0,317014000.0,0.0,480413000.0,3177000.0,163399000.0,40571000.0,,,,,,,
0001628171:2020:FY,RVMD,2020,47176000.0,454122000.0,8902000.0,104377000.0,474676000.0,567401000.0,474676000.0,0.0,567401000.0,45549000.0,92725000.0,113279000.0,,,,,,,
0001628171:2021:FY,RVMD,2021,60350000.0,589773000.0,11544000.0,136671000.0,602568000.0,737988000.0,602568000.0,0.0,737988000.0,75070000.0,135420000.0,148215000.0,,,,,,,
0001479290:2014:FY,RVNC,2014,10236000.0,172731000.0,19274000.0,464000.0,176369000.0,192469000.0,176369000.0,0.0,192469000.0,5864000.0,16100000.0,19738000.0,,0.0,0.0,,,,
0001479290:2015:FY,RVNC,2015,12037000.0,253963000.0,19708000.0,2151000.0,253252000.0,275822000.0,253252000.0,0.0,275822000.0,10533000.0,22570000.0,21859000.0,,0.0,0.0,,,,
0001479290:2016:FY,RVNC,2016,19647000.0,192695000.0,10585000.0,1080000.0,177071000.0,204360000.0,177071000.0,0.0,204360000.0,7642000.0,27289000.0,11665000.0,,,0.0,,,,
0001479290:2017:FY,RVNC,2017,20902000.0,285211000.0,9250000.0,1238000.0,268845000.0,295699000.0,268845000.0,0.0,295699000.0,5952000.0,26854000.0,10488000.0,,,,,,,
